I,CE2.DE,DE000A0LAUP1,CROPENERGIES AG,Xetra
I,CEA.DE,DE0006201106,FRIWO AG,Xetra
I,CEC.DE,DE0007257503,CECONOMY ST,Xetra
I,CEC1.DE,DE0007257537,CECONOMY VZO,Xetra
I,CEK.DE,DE0005407407,CEOTRONICS AG O.N.,Xetra
I,CEV.DE,DE0005407506,CENTROTEC SUSTAINABLE AG,Xetra
I,CEW3.DE,DE000A0JCY37,HPI AG,Xetra
I,CFC.DE,DE000A0LBKW6,CFC INDUSTRIEBETEILIGUNGEN GMBH & CO KGAA,Xetra
I,CHL.DE,CNE1000002L3,CHINA LIFE INS. H YC 1,Xetra
I,CJ5A.DE,CA39945C1095,CGI GROUP INC. A SV,Xetra
I,CLIQ.DE,DE000A0HHJR3,CLIQ DIGITAL AG O.N.,Xetra
I,CLRN.DE,CH0012142631,CLARIANT AG,Xetra
I,CLS1.DE,DE000CLS1001,CELESIO AG,Xetra
I,CLTV.DE,BMG2294C1073,CLEAR TV DL -.0001,Xetra
I,CM3.DE,AU000000CM85,CROWD MOBILE,Xetra
I,CNTA.DE,AT0000499900,CENTURY CASINOS AC,Xetra
I,CNWJ.DE,DE000A289AA9,CO.DON AG INH. O.N. JGE,Xetra
I,CNWK.DE,DE000A1K0227,CO.DON AG,Xetra
I,COK.DE,DE0005419105,CANCOM AG,Xetra
I,COM.DE,DE0005428007,COMDIRECT BANK AG,Xetra
I,CON.DE,DE0005439004,CONTINENTAL AG,Xetra
I,COP.DE,DE000A288904,COMPUGROUP MEDICAL AG,Xetra
I,COR.DE,AT0000697750,CONWERT IMMOBILIEN INVEST,Xetra
I,CORE.DE,DE000A0B9VV6,COREO AG O.N.,Xetra
I,CPV.DE,PTCPR0AM0003,CIMPOR SGPS NAM. EO 1,Xetra
I,CPX.DE,DE000A2G9M17,CAPSENSIXX AG INH O.N.,Xetra
I,CRA1.DE,AU000000RIO1,RIO TINTO LTD,Xetra
I,CRZK.DE,DE000A2GS625,CR CAPITAL R.EST. KONV.,Xetra
I,CSH.DE,DE0005407100,CENIT AG,Xetra
I,CSQ.DE,DE000A2LQUA5,CREDITSHELF AG IA O.N.,Xetra
I,CSX.DE,CH0012138530,CREDIT SUISSE GROUP AG,Xetra
I,CT71.DE,DE000A0LD6V0,CONET TECHNOLOGIE AG,Xetra
I,CTM.DE,HK0941009539,CHINA MOBILE LTD.,Xetra
I,CU1.DE,DE000A12UL56,CHORUS CLEAN ENERGY AG,Xetra
I,CURK.DE,DE000A2YPGM4,CURASAN AG KONV.,Xetra
I,CVC1.DE,PA1436583006,CARNIVAL PAIRED CTF,Xetra
I,CVLA.DE,BRVALEACNPA3,VALE S.A. PFD A,Xetra
I,CVLC.DE,BRVALEACNOR0,VALE S.A.,Xetra
I,CWC.DE,DE0005403901,CEWE COLOR HOLDING AG,Xetra
I,CWW.DE,AU000000CBA7,COMMONW.BK AUSTR.,Xetra
I,CY2.DE,CA1363751027,CANADIAN NATL RAILWAY CO.,Xetra
I,CYR.DE,DE000A2E4SV8,CYAN AG O.N.,Xetra
I,CZX.DE,BGCZPX003174,EXPAT CZECH PX UCITS ETF,Xetra
I,D2B.DE,DE0006208333,DESIGN BAU AG,Xetra
I,D69.DE,DK0060083210,DAMPSKIBSS. NORDEN DK 1,Xetra
I,D6H.DE,DE000A0JC8S7,DATAGROUP AG,Xetra
I,D6RP.DE,DE000ETFL581,DEKA MSCI WORLD C.CH.ESG,Xetra
I,D6RQ.DE,DE000ETFL573,DEKA MSCI USA CLI.CH.ESG,Xetra
I,D6RR.DE,DE000ETFL565,DEKA MSCI EUROP.C.CH.ESG,Xetra
I,D6RS.DE,DE000ETFL557,DEKA MSCI EMU CLI.CH.ESG,Xetra
I,D6RT.DE,DE000ETFL540,DEKA MSCI GERM.CL.CH.ESG,Xetra
I,DAI.DE,DE0007100000,DAIMLER AG,Xetra
I,DAM.DE,DE0005498901,DATA MODUL AG,Xetra
I,DAR.DE,DE000A0V9LA7,DATRON AG,Xetra
I,DB1.DE,DE0005810055,DEUTSCHE BOERSE AG,Xetra
I,DBAN.DE,DE000A1TNUT7,DT.BETEILIG.AG NA O.N.,Xetra
I,DBI.DE,DE000A0Z25L1,DT.BIOTECH INNOV.AG O.N.,Xetra
I,DBK.DE,DE0005140008,DEUTSCHE BANK AG,Xetra
I,DE1.DE,DE000A1R1EE6,DEUFOL SE NA O.N.,Xetra
I,DEF.DE,DE000A13SUL5,DEFAMA AG,Xetra
I,DEQ.DE,DE0007480204,DEUTSCHE EUROSHOP AG,Xetra
I,DEX.DE,DE0005146807,DELTICOM AG,Xetra
I,DEZ.DE,DE0006305006,DEUTZ AG,Xetra
I,DFT.DE,DE000A14KN88,DF DT.FORFAIT AG NA,Xetra
I,DFTK.DE,DE000A2AA204,DF DT.FORFAIT AG NA O.N.,Xetra
I,DFV.DE,DE000A2NBVD5,DFV DT.FAMIL.VERS. O.N.,Xetra
I,DGR.DE,DE0005533400,DEUTSCHE GRUNDSTUECKSAUKTIONEN AG,Xetra
I,DHER.DE,DE000A2E4K43,DELIVERY HERO AG NA O.N.,Xetra
I,DHZ.DE,BE0003562700,DELHAIZE GRP P.S.,Xetra
I,DIC.DE,DE000A1X3XX4,DIC ASSET AG NA,Xetra
I,DIE.DE,DE0005580005,DIERIG HOLDING AG O.N.,Xetra
I,DIS.DE,DE0005538607,DISKUSWERKE FRANKFURT AG,Xetra
I,DKG.DE,DE000A14KRD3,Deutsche Konsum Reit-AG,Xetra
I,DLX.DE,DE000A0MZ4B0,DELIGNIT AG,Xetra
I,DMP.DE,DE000A2GS5D8,DERMAPHARM HLDG INH O.N.,Xetra
I,DMRE.DE,DE000A0XFSF0,DEMIRE DT.MTS.RE AG,Xetra
I,DNQ.DE,NO0010096985,STATOIL ASA NK 2.50,Xetra
I,DOQ.DE,AT0000818802,DO + CO AG,Xetra
I,DP4B.DE,DK0010244508,A.P.MOELL.-M.NAM B DK1000,Xetra
I,DPB.DE,DE0008001009,DEUTSCHE POSTBANK AG,Xetra
I,DPW.DE,DE0005552004,DEUTSCHE POST AG,Xetra
I,DPWN.DE,DE000A3H2317,DEUTSCHE POST AG NEUE NA,Xetra
I,DQW1.DE,AT0000A18XM4,AMS AG,Xetra
I,DR0.DE,DE000A0XYG76,DEUTSCHE ROHSTOFF AG,Xetra
I,DRI.DE,DE0005545503,DRILLISCH AG,Xetra
I,DRJ.DE,DE000A2GSWR1,DE RAJ GROUP AG INH O.N.,Xetra
I,DRN.DE,DE0005072300,DAB BANK AG,Xetra
I,DRW3.DE,DE0005550636,DRAEGERWERK AG & CO KGAA,Xetra
I,DRW8.DE,DE0005550602,DRAEGERWERK AG & CO KGAA,Xetra
I,DS81.DE,DK0060079531,DSV AS BONUS-AKT.,Xetra
I,DSN.DE,DK0010274414,DANSKE BK NAM. DK 10,Xetra
I,DTD2.DE,DE0001262152,B+S BANKSYSTEME AG,Xetra
I,DTE.DE,DE0005557508,DEUTSCHE TELEKOM AG,Xetra
I,DUE.DE,DE0005565204,DUERR AG,Xetra
I,DWNI.DE,DE000A0HN5C6,DEUTSCHE WOHNEN AG,Xetra
I,DWS.DE,DE000DWS1007,DWS GROUP GMBH+CO.KGAA ON,Xetra
I,DXB.DE,BE0003796134,DEXIA SA,Xetra
I,E4C.DE,DE0005854343,ECOTEL COMMUNICATION AG,Xetra
I,E4U.DE,CA29410K1084,ENWAVE CORPORATION,Xetra
I,E8X.DE,DE000A0KFKH0,ELEXXION AG,Xetra
I,E901.DE,DE000ETF9017,COMSTAGE 1-DAX UCIT.ETF I,Xetra
I,E903.DE,DE000ETF9033,COMSTAGE 1-DIVDAX U.ETF I,Xetra
I,E905.DE,DE000ETF9058,COMSTAGE 1-SDAX UCI.ETF I,Xetra
I,E907.DE,DE000ETF9074,COMSTAGE 1-MDAX UCI.ETF I,Xetra
I,E908.DE,DE000ETF9082,COMSTAGE 1-TECDAX U.ETF I,Xetra
I,E909.DE,DE000ETF9090,LYXOR 1-LY.1 DAX 50 ESG I,Xetra
I,E950.DE,DE000ETF9504,COMSTAGE 1-EO ST.50 U.E.I,Xetra
I,E960.DE,DE000ETF9603,COMSTAGE 1-ST.E.600 U.E.I,Xetra
I,EAD.DE,DE0001644565,EUROPEAN AERONAUTIC DEFENCE AND SPACE CO NV,Xetra
I,EBE.DE,DE000A2G8XP9,AIFINYO AG INH O.N.,Xetra
I,EBK.DE,DE0005220008,ENBW ENERGIE BADEN-WUERTTEMBERG AG,Xetra
I,EBO.DE,AT0000652011,ERSTE GROUP BANK AG,Xetra
I,ECF.DE,DE000A12UK08,ECOMMERCE ALLIANCE AG,Xetra
I,ECK.DE,DE0005199905,LUDWIG BECK AM RATHAUSECK,Xetra
I,ECV.DE,DE0006095003,ENCAVIS AG INH. O.N.,Xetra
I,ECX.DE,DE000A3H2184,EPIGENOMICS AG,Xetra
I,ED4.DE,CH0303692047,EDAG ENGINEERING G.SF-.04,Xetra
I,EDGA.DE,ZAE000018123,GOLD FIELDS LTD RC-.50,Xetra
I,EDL.DE,DE0005649503,EDEL AG,Xetra
I,EDP.DE,PTEDP0AM0009,EDP-ENERGIAS PORTUG. EO 1,Xetra
I,EFC1.DE,BE0974256852,COLRUYT,Xetra
I,EFF.DE,DE0008041005,DEWB DEUTSCHE EFFECTEN- & WECHSEL-BETEILIGUNGSGESELLSCHAFT AG,Xetra
I,EFL.DE,CH0190891181,LEONTEQ AG SF 1,Xetra
I,EFQ2.DE,DE000ETFL425,ETFLAB DEUTSCHE BORSE EUROGOV FRANCE,Xetra
I,EFQ8.DE,DE000ETFL383,ETFLAB IBOXX EUR NON FIN,Xetra
I,EHL.DE,DE0005649107,EHLEBRACHT AG,Xetra
I,EIA.DE,FI0009007884,ELISA OYJ A O.N.,Xetra
I,EIN3.DE,DE0005654933,EINHELL GERMANY AG,Xetra
I,EJXB.DE,SE0000163628,ELEKTA AB B SK 2,Xetra
I,EKT.DE,DE0005313506,ENERGIEKONTOR O.N.,Xetra
I,EL40.DE,DE000ETFL342,ETFLAB MSCI EMERGING MARKETS,Xetra
I,EL41.DE,DE000ETFL276,ETFLAB MSCI USA MC,Xetra
I,EL42.DE,DE000ETFL284,ETFLAB MSCI EUROPE,Xetra
I,EL43.DE,DE000ETFL292,ETFLAB MSCI EUROPE MC,Xetra
I,EL44.DE,DE000ETFL300,ETFLAB MSCI JAPAN,Xetra
I,EL45.DE,DE000ETFL318,ETFLAB MSCI JAPAN MC,Xetra
I,EL46.DE,DE000ETFL326,ETFLAB MSCI CHINA,Xetra
I,EL48.DE,DE000ETFL359,ETFLAB IBOXX GERMANY COVERED,Xetra
I,EL49.DE,DE000ETFL375,ETFLAB IBOXX EUR CORPORATES,Xetra
I,EL4A.DE,DE000ETFL011,ETFLAB DAX,Xetra
I,EL4B.DE,DE000ETFL029,ETFLAB EURO STOXX 50,Xetra
I,EL4C.DE,DE000ETFL037,ETFLAB STOXX EUROPE ST GR 20,Xetra
I,EL4D.DE,DE000ETFL045,ETFLAB STOXX EUROPE ST VAL 20,Xetra
I,EL4E.DE,DE000ETFL052,ETFLAB STOXX EUROPE ST COMP 40,Xetra
I,EL4F.DE,DE000ETFL060,ETFLAB DAX AUSSCHUETTEND,Xetra
I,EL4G.DE,DE000ETFL078,ETFLAB EURO STOXX DVD 30,Xetra
I,EL4H.DE,DE000ETFL086,ETFLAB MSCI EUROPE LC,Xetra
I,EL4I.DE,DE000ETFL094,ETFLAB MSCI USA LC,Xetra
I,EL4J.DE,DE000ETFL102,ETFLAB MSCI JAPAN LC,Xetra
I,EL4K.DE,DE000ETFL110,ETFLAB IBOXX EUR SOV DIV 1-10,Xetra
I,EL4L.DE,DE000ETFL128,ETFLAB IBOXX = LIQUID SOVEREIGN DIVERSIFIED 1-3,Xetra
I,EL4M.DE,DE000ETFL136,ETFLAB IBOXX = LIQUID SOVEREIGN DIVERSIFIED 3-5,Xetra
I,EL4N.DE,DE000ETFL144,ETFLAB IBOXX = LIQUID SOVEREIGN DIVERSIFIED 5-7,Xetra
I,EL4P.DE,DE000ETFL151,ETFLAB IBOXX EUR SOV DIV 7-10,Xetra
I,EL4Q.DE,DE000ETFL169,ETFLAB IBOXX EUR SOV DIV 10+,Xetra
I,EL4R.DE,DE000ETFL177,ETFLAB DB EUROGOV GERMANY,Xetra
I,EL4S.DE,DE000ETFL185,ETFLAB DB EUROGOV GERMANY 1-3,Xetra
I,EL4T.DE,DE000ETFL193,ETFLAB DB EUROGOV GERMANY 3-5,Xetra
I,EL4U.DE,DE000ETFL201,ETFLAB DB EUROGOV GERMANY 5-10,Xetra
I,EL4V.DE,DE000ETFL219,ETFLAB DB EUROGOV GERMANY 10+,Xetra
I,EL4W.DE,DE000ETFL227,ETFLAB DB EUROGOV GERMANY MM,Xetra
I,EL4X.DE,DE000ETFL235,ETFLAB DAXPLUS MAXIMUM DVD,Xetra
I,EL4Y.DE,DE000ETFL250,ETFLAB STOXX EUROPE 50,Xetra
I,EL4Z.DE,DE000ETFL268,ETFLAB MSCI USA,Xetra
I,ELB.DE,DE000A11Q059,ELUMEO SE,Xetra
I,ELF0.DE,DE000ETFL433,Deka Dax Ex Financials 30 UCITS ETF,Xetra
I,ELF1.DE,DE000ETFL441,Deka MDAX UCITS ETF,Xetra
I,ELF5.DE,DE000ETFL458,ETFL45,Xetra
I,ELFA.DE,DE000ETFL466,DEKA EO ST.50(THES.)U.ETF,Xetra
I,ELFB.DE,DE000ETFL474,DEKA OEKOM EO NACHH.U.ETF,Xetra
I,ELFC.DE,DE000ETFL482,DK EO ISTO.EX F.D.+ U.ETF,Xetra
I,ELFD.DE,DE000ETFL490,DEKA EUROZ.R.P.1-10 U.ETF,Xetra
I,ELFE.DE,DE000ETFL524,DEKA US TREAS.7-10 UC.ETF,Xetra
I,ELFF.DE,DE000ETFL532,DEKA EO CORP.0-3 LIQ.U.E.,Xetra
I,ELFG.DE,DE000ETFL516,DEKA GERMANY 30 UCITS ETF,Xetra
I,ELFW.DE,DE000ETFL508,DEKA MSCI WORLD UCITS ETF,Xetra
I,ELG.DE,DE0005677108,ELMOS SEMICONDUCTOR AG,Xetra
I,ELN.DE,DE000A0WMJQ4,ELECTRONICS LINE 3000 LTD,Xetra
I,ELNJ.DE,DE000A2G9KU4,ELANIX BIOTECHN.AG JGE,Xetra
I,ELX.DE,SE0000103814,ELECTROLUX B,Xetra
I,EMH.DE,DE000A2YN777,PFERDEWETTEN.DE AG NA ON,Xetra
